,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
12,12,21,"{'correct': True, 'submitted_answer': {'0': 'a'}}",2021-02-05T07:38:34-08,blue3,2021-02-05T15:38:34.661Z,Submission,2021-02-05 07:38:34 (PST),249607.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,307989.0,170635.0,1.0
13,13,21,,2021-02-05T07:38:34-08,green3,2021-02-05T15:38:34.937Z,View variant,2021-02-05 07:38:34 (PST),249607.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170635.0,1.0
14,14,21,"{'params': {'0': [{'key': 'a', 'html': 'Correct'}, {'key': 'b', 'html': 'Correct'}, {'key': 'c', 'html': 'Correct'}, {'key': 'd', 'html': 'Correct'}, {'key': 'e', 'html': 'Correct'}]}, 'options': {}, 'true_answer': {'0': [{'key': 'a', 'html': 'Correct'}, {'key': 'b', 'html': 'Correct'}, {'key': 'c', 'html': 'Correct'}, {'key': 'd', 'html': 'Correct'}, {'key': 'e', 'html': 'Correct'}]}, 'variant_seed': '24gmpv'}",2021-02-05T07:38:37-08,gray1,2021-02-05T15:38:37.503Z,New variant,2021-02-05 07:38:37 (PST),249608.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170636.0,1.0
15,15,21,,2021-02-05T07:38:37-08,green3,2021-02-05T15:38:37.558Z,View variant,2021-02-05 07:38:37 (PST),249608.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170636.0,1.0
16,16,21,"{'correct': True, 'submitted_answer': {'0': ['a', 'b', 'c', 'd', 'e']}}",2021-02-05T07:38:46-08,blue3,2021-02-05T15:38:46.782Z,Submission,2021-02-05 07:38:46 (PST),249608.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,307990.0,170636.0,1.0
17,17,21,,2021-02-05T07:38:47-08,green3,2021-02-05T15:38:47.020Z,View variant,2021-02-05 07:38:47 (PST),249608.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170636.0,1.0
18,18,21,"{'params': {}, 'options': {}, 'true_answer': {'ok': 'ok'}, 'variant_seed': 'l9qp00'}",2021-02-05T07:38:49-08,gray1,2021-02-05T15:38:49.575Z,New variant,2021-02-05 07:38:49 (PST),249609.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170637.0,1.0
19,19,21,,2021-02-05T07:38:49-08,green3,2021-02-05T15:38:49.625Z,View variant,2021-02-05 07:38:49 (PST),249609.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170637.0,1.0
20,20,21,"{'correct': True, 'submitted_answer': {'ok': 'ok'}}",2021-02-05T07:38:53-08,blue3,2021-02-05T15:38:53.496Z,Submission,2021-02-05 07:38:53 (PST),249609.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,307991.0,170637.0,1.0
21,21,21,,2021-02-05T07:38:53-08,green3,2021-02-05T15:38:53.722Z,View variant,2021-02-05 07:38:53 (PST),249609.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170637.0,1.0
22,22,21,,2021-02-05T07:38:57-08,green1,2021-02-05T15:38:57.591Z,View assessment overview,2021-02-05 07:38:57 (PST),,,,,,,,
23,23,21,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-05T07:39:06-08,brown1,2021-02-05T15:39:06.144Z,Score question,2021-02-05 07:39:06 (PST),249605.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170633.0,1.0
24,24,21,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-05T07:39:06-08,brown1,2021-02-05T15:39:06.144Z,Score question,2021-02-05 07:39:06 (PST),249606.0,2.0,PLEDGE,1046.0,2.0,,170634.0,1.0
25,25,21,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-05T07:39:06-08,brown1,2021-02-05T15:39:06.144Z,Score question,2021-02-05 07:39:06 (PST),249607.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170635.0,1.0
26,26,21,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-05T07:39:06-08,brown1,2021-02-05T15:39:06.144Z,Score question,2021-02-05 07:39:06 (PST),249608.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170636.0,1.0
27,27,21,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-05T07:39:06-08,brown1,2021-02-05T15:39:06.144Z,Score question,2021-02-05 07:39:06 (PST),249609.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170637.0,1.0
28,28,21,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-05T07:39:06-08,brown3,2021-02-05T15:39:06.144Z,Score assessment,2021-02-05 07:39:06 (PST),,,,,,,,
29,29,21,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-05T07:39:06-08,brown3,2021-02-05T15:39:06.144Z,Score assessment,2021-02-05 07:39:06 (PST),,,,,,,,
30,30,21,"{'points': 1, 'max_points': 3, 'score_perc': 33.3333333333333}",2021-02-05T07:39:06-08,brown3,2021-02-05T15:39:06.144Z,Score assessment,2021-02-05 07:39:06 (PST),,,,,,,,
31,31,21,"{'points': 2, 'max_points': 3, 'score_perc': 66.6666666666667}",2021-02-05T07:39:06-08,brown3,2021-02-05T15:39:06.144Z,Score assessment,2021-02-05 07:39:06 (PST),,,,,,,,
32,32,21,"{'points': 3, 'max_points': 3, 'score_perc': 100}",2021-02-05T07:39:06-08,brown3,2021-02-05T15:39:06.144Z,Score assessment,2021-02-05 07:39:06 (PST),,,,,,,,
33,33,21,,2021-02-05T07:39:06-08,gray3,2021-02-05T15:39:06.144Z,Close,2021-02-05 07:39:06 (PST),,,,,,,,
34,34,21,,2021-02-05T07:39:06-08,green1,2021-02-05T15:39:06.432Z,View assessment overview,2021-02-05 07:39:06 (PST),,,,,,,,
