,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
12,12,13,"{'correct': True, 'submitted_answer': {'0': 'c'}}",2021-02-06T18:56:35-08,blue3,2021-02-07T02:56:35.485Z,Submission,2021-02-06 18:56:35 (PST),251589.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,310172.0,171900.0,1.0
13,13,13,,2021-02-06T18:56:35-08,green3,2021-02-07T02:56:35.571Z,View variant,2021-02-06 18:56:35 (PST),251589.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,171900.0,1.0
14,14,13,"{'params': {'0': [{'key': 'a', 'html': 'Incorrect'}, {'key': 'b', 'html': 'Correct'}, {'key': 'c', 'html': 'Incorrect'}, {'key': 'd', 'html': 'Incorrect'}, {'key': 'e', 'html': 'Incorrect'}]}, 'options': {}, 'true_answer': {'0': [{'key': 'b', 'html': 'Correct'}]}, 'variant_seed': '17cfco3'}",2021-02-06T18:56:38-08,gray1,2021-02-07T02:56:38.518Z,New variant,2021-02-06 18:56:38 (PST),251590.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,171901.0,1.0
15,15,13,,2021-02-06T18:56:38-08,green3,2021-02-07T02:56:38.562Z,View variant,2021-02-06 18:56:38 (PST),251590.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,171901.0,1.0
16,16,13,"{'correct': True, 'submitted_answer': {'0': 'b'}}",2021-02-06T18:56:44-08,blue3,2021-02-07T02:56:44.476Z,Submission,2021-02-06 18:56:44 (PST),251590.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,310173.0,171901.0,1.0
17,17,13,,2021-02-06T18:56:44-08,green3,2021-02-07T02:56:44.552Z,View variant,2021-02-06 18:56:44 (PST),251590.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,171901.0,1.0
18,18,13,"{'params': {}, 'options': {}, 'true_answer': {'ok': 'ok'}, 'variant_seed': 'qmchcd'}",2021-02-06T18:56:46-08,gray1,2021-02-07T02:56:46.609Z,New variant,2021-02-06 18:56:46 (PST),251591.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,171902.0,1.0
19,19,13,,2021-02-06T18:56:46-08,green3,2021-02-07T02:56:46.644Z,View variant,2021-02-06 18:56:46 (PST),251591.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,171902.0,1.0
20,20,13,"{'correct': None, 'submitted_answer': {'ok': 'ok'}}",2021-02-06T18:56:51-08,blue3,2021-02-07T02:56:51.823Z,Submission,2021-02-06 18:56:51 (PST),251591.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,310174.0,171902.0,1.0
21,21,13,,2021-02-06T18:56:51-08,green3,2021-02-07T02:56:51.895Z,View variant,2021-02-06 18:56:51 (PST),251591.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,171902.0,1.0
22,22,13,"{'correct': True, 'submitted_answer': {'ok': 'ok'}}",2021-02-06T18:56:59-08,blue3,2021-02-07T02:56:59.931Z,Submission,2021-02-06 18:56:59 (PST),251591.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,310175.0,171902.0,1.0
23,23,13,,2021-02-06T18:57:00-08,green3,2021-02-07T02:57:00.011Z,View variant,2021-02-06 18:57:00 (PST),251591.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,171902.0,1.0
24,24,13,,2021-02-06T18:57:04-08,green1,2021-02-07T02:57:04.846Z,View assessment overview,2021-02-06 18:57:04 (PST),,,,,,,,
25,25,13,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-06T18:57:13-08,brown1,2021-02-07T02:57:13.669Z,Score question,2021-02-06 18:57:13 (PST),251587.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,171897.0,1.0
26,26,13,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-06T18:57:13-08,brown1,2021-02-07T02:57:13.669Z,Score question,2021-02-06 18:57:13 (PST),251588.0,2.0,PLEDGE,1046.0,2.0,,171898.0,1.0
27,27,13,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T18:57:13-08,brown1,2021-02-07T02:57:13.669Z,Score question,2021-02-06 18:57:13 (PST),251589.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,171900.0,1.0
28,28,13,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T18:57:13-08,brown1,2021-02-07T02:57:13.669Z,Score question,2021-02-06 18:57:13 (PST),251590.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,171901.0,1.0
29,29,13,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T18:57:13-08,brown1,2021-02-07T02:57:13.669Z,Score question,2021-02-06 18:57:13 (PST),251591.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,171902.0,1.0
30,30,13,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T18:57:13-08,brown3,2021-02-07T02:57:13.669Z,Score assessment,2021-02-06 18:57:13 (PST),,,,,,,,
31,31,13,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T18:57:13-08,brown3,2021-02-07T02:57:13.669Z,Score assessment,2021-02-06 18:57:13 (PST),,,,,,,,
32,32,13,"{'points': 1, 'max_points': 3, 'score_perc': 33.3333333333333}",2021-02-06T18:57:13-08,brown3,2021-02-07T02:57:13.669Z,Score assessment,2021-02-06 18:57:13 (PST),,,,,,,,
33,33,13,"{'points': 2, 'max_points': 3, 'score_perc': 66.6666666666667}",2021-02-06T18:57:13-08,brown3,2021-02-07T02:57:13.669Z,Score assessment,2021-02-06 18:57:13 (PST),,,,,,,,
34,34,13,"{'points': 3, 'max_points': 3, 'score_perc': 100}",2021-02-06T18:57:13-08,brown3,2021-02-07T02:57:13.669Z,Score assessment,2021-02-06 18:57:13 (PST),,,,,,,,
35,35,13,,2021-02-06T18:57:13-08,gray3,2021-02-07T02:57:13.669Z,Close,2021-02-06 18:57:13 (PST),,,,,,,,
36,36,13,,2021-02-06T18:57:13-08,green1,2021-02-07T02:57:13.854Z,View assessment overview,2021-02-06 18:57:13 (PST),,,,,,,,
