,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
10,10,19,"{'correct': True, 'submitted_answer': {'pledge': 'Kate Hofmann'}}",2021-02-06T22:01:43-08,blue3,2021-02-07T06:01:43.395Z,Submission,2021-02-06 22:01:43 (PST),252207.0,2.0,PLEDGE,1046.0,2.0,310918.0,172353.0,1.0
11,11,19,,2021-02-06T22:01:43-08,green3,2021-02-07T06:01:43.485Z,View variant,2021-02-06 22:01:43 (PST),252207.0,2.0,PLEDGE,1046.0,2.0,,172353.0,1.0
12,12,19,"{'params': {'0': [{'key': 'a', 'html': 'here and there'}, {'key': 'b', 'html': 'this and that'}, {'key': 'c', 'html': 'True and False (select this one)'}, {'key': 'd', 'html': 'today or tomorrow'}, {'key': 'e', 'html': 'no and yes'}]}, 'options': {}, 'true_answer': {'0': {'key': 'c', 'html': 'True and False (select this one)'}}, 'variant_seed': 'ws8lpk'}",2021-02-06T22:01:46-08,gray1,2021-02-07T06:01:46.887Z,New variant,2021-02-06 22:01:46 (PST),252208.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172356.0,1.0
13,13,19,,2021-02-06T22:01:46-08,green3,2021-02-07T06:01:46.929Z,View variant,2021-02-06 22:01:46 (PST),252208.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172356.0,1.0
14,14,19,"{'correct': True, 'submitted_answer': {'0': 'c'}}",2021-02-06T22:01:55-08,blue3,2021-02-07T06:01:55.893Z,Submission,2021-02-06 22:01:55 (PST),252208.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,310921.0,172356.0,1.0
15,15,19,,2021-02-06T22:01:55-08,green3,2021-02-07T06:01:55.986Z,View variant,2021-02-06 22:01:55 (PST),252208.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172356.0,1.0
16,16,19,"{'params': {'0': [{'key': 'a', 'html': 'Incorrect'}, {'key': 'b', 'html': 'Incorrect'}, {'key': 'c', 'html': 'Correct'}, {'key': 'd', 'html': 'Incorrect'}, {'key': 'e', 'html': 'Incorrect'}]}, 'options': {}, 'true_answer': {'0': [{'key': 'c', 'html': 'Correct'}]}, 'variant_seed': '1dfkoxe'}",2021-02-06T22:02:00-08,gray1,2021-02-07T06:02:00.735Z,New variant,2021-02-06 22:02:00 (PST),252209.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172359.0,1.0
17,17,19,,2021-02-06T22:02:00-08,green3,2021-02-07T06:02:00.775Z,View variant,2021-02-06 22:02:00 (PST),252209.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172359.0,1.0
18,18,19,"{'correct': True, 'submitted_answer': {'0': 'c'}}",2021-02-06T22:02:05-08,blue3,2021-02-07T06:02:05.515Z,Submission,2021-02-06 22:02:05 (PST),252209.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,310922.0,172359.0,1.0
19,19,19,,2021-02-06T22:02:05-08,green3,2021-02-07T06:02:05.616Z,View variant,2021-02-06 22:02:05 (PST),252209.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172359.0,1.0
20,20,19,"{'params': {}, 'options': {}, 'true_answer': {'ok': 'ok'}, 'variant_seed': 'lmuxqd'}",2021-02-06T22:02:08-08,gray1,2021-02-07T06:02:08.879Z,New variant,2021-02-06 22:02:08 (PST),252210.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172361.0,1.0
21,21,19,,2021-02-06T22:02:08-08,green3,2021-02-07T06:02:08.911Z,View variant,2021-02-06 22:02:08 (PST),252210.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172361.0,1.0
22,22,19,"{'correct': True, 'submitted_answer': {'ok': 'ok'}}",2021-02-06T22:02:17-08,blue3,2021-02-07T06:02:17.491Z,Submission,2021-02-06 22:02:17 (PST),252210.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,310924.0,172361.0,1.0
23,23,19,,2021-02-06T22:02:17-08,green3,2021-02-07T06:02:17.578Z,View variant,2021-02-06 22:02:17 (PST),252210.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172361.0,1.0
24,24,19,,2021-02-06T22:02:24-08,green1,2021-02-07T06:02:24.911Z,View assessment overview,2021-02-06 22:02:24 (PST),,,,,,,,
25,25,19,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-06T22:02:38-08,brown1,2021-02-07T06:02:38.309Z,Score question,2021-02-06 22:02:38 (PST),252206.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,172348.0,1.0
26,26,19,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-06T22:02:38-08,brown1,2021-02-07T06:02:38.309Z,Score question,2021-02-06 22:02:38 (PST),252207.0,2.0,PLEDGE,1046.0,2.0,,172353.0,1.0
27,27,19,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T22:02:38-08,brown1,2021-02-07T06:02:38.309Z,Score question,2021-02-06 22:02:38 (PST),252208.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172356.0,1.0
28,28,19,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T22:02:38-08,brown1,2021-02-07T06:02:38.309Z,Score question,2021-02-06 22:02:38 (PST),252209.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172359.0,1.0
29,29,19,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T22:02:38-08,brown1,2021-02-07T06:02:38.309Z,Score question,2021-02-06 22:02:38 (PST),252210.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172361.0,1.0
30,30,19,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T22:02:38-08,brown3,2021-02-07T06:02:38.309Z,Score assessment,2021-02-06 22:02:38 (PST),,,,,,,,
31,31,19,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T22:02:38-08,brown3,2021-02-07T06:02:38.309Z,Score assessment,2021-02-06 22:02:38 (PST),,,,,,,,
32,32,19,"{'points': 1, 'max_points': 3, 'score_perc': 33.3333333333333}",2021-02-06T22:02:38-08,brown3,2021-02-07T06:02:38.309Z,Score assessment,2021-02-06 22:02:38 (PST),,,,,,,,
33,33,19,"{'points': 2, 'max_points': 3, 'score_perc': 66.6666666666667}",2021-02-06T22:02:38-08,brown3,2021-02-07T06:02:38.309Z,Score assessment,2021-02-06 22:02:38 (PST),,,,,,,,
34,34,19,"{'points': 3, 'max_points': 3, 'score_perc': 100}",2021-02-06T22:02:38-08,brown3,2021-02-07T06:02:38.309Z,Score assessment,2021-02-06 22:02:38 (PST),,,,,,,,
35,35,19,,2021-02-06T22:02:38-08,gray3,2021-02-07T06:02:38.309Z,Close,2021-02-06 22:02:38 (PST),,,,,,,,
36,36,19,,2021-02-06T22:02:38-08,green1,2021-02-07T06:02:38.470Z,View assessment overview,2021-02-06 22:02:38 (PST),,,,,,,,
