,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
25,25,23,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T20:36:14-08,brown1,2021-02-07T04:36:14.417Z,Score question,2021-02-06 20:36:14 (PST),251985.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172156.0,1.0
26,26,23,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T20:36:14-08,brown1,2021-02-07T04:36:14.417Z,Score question,2021-02-06 20:36:14 (PST),251986.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172158.0,1.0
27,27,23,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T20:36:14-08,brown1,2021-02-07T04:36:14.417Z,Score question,2021-02-06 20:36:14 (PST),251987.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172159.0,1.0
28,28,23,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T20:36:14-08,brown3,2021-02-07T04:36:14.417Z,Score assessment,2021-02-06 20:36:14 (PST),,,,,,,,
29,29,23,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T20:36:14-08,brown3,2021-02-07T04:36:14.417Z,Score assessment,2021-02-06 20:36:14 (PST),,,,,,,,
30,30,23,"{'points': 1, 'max_points': 3, 'score_perc': 33.3333333333333}",2021-02-06T20:36:14-08,brown3,2021-02-07T04:36:14.417Z,Score assessment,2021-02-06 20:36:14 (PST),,,,,,,,
31,31,23,"{'points': 2, 'max_points': 3, 'score_perc': 66.6666666666667}",2021-02-06T20:36:14-08,brown3,2021-02-07T04:36:14.417Z,Score assessment,2021-02-06 20:36:14 (PST),,,,,,,,
32,32,23,"{'points': 3, 'max_points': 3, 'score_perc': 100}",2021-02-06T20:36:14-08,brown3,2021-02-07T04:36:14.417Z,Score assessment,2021-02-06 20:36:14 (PST),,,,,,,,
33,33,23,,2021-02-06T20:36:14-08,gray3,2021-02-07T04:36:14.417Z,Close,2021-02-06 20:36:14 (PST),,,,,,,,
34,34,23,,2021-02-06T20:36:14-08,green1,2021-02-07T04:36:14.576Z,View assessment overview,2021-02-06 20:36:14 (PST),,,,,,,,
