,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
21,21,22,,2021-02-04T19:23:33-08,green3,2021-02-05T03:23:33.993Z,View variant,2021-02-04 19:23:33 (PST),249333.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170453.0,1.0
22,22,22,,2021-02-04T19:23:46-08,green1,2021-02-05T03:23:46.058Z,View assessment overview,2021-02-04 19:23:46 (PST),,,,,,,,
23,23,22,,2021-02-04T19:23:50-08,green3,2021-02-05T03:23:50.157Z,View variant,2021-02-04 19:23:50 (PST),249329.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170446.0,1.0
24,24,22,,2021-02-04T19:24:00-08,green1,2021-02-05T03:24:00.683Z,View assessment overview,2021-02-04 19:24:00 (PST),,,,,,,,
25,25,22,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-04T19:24:08-08,brown1,2021-02-05T03:24:08.606Z,Score question,2021-02-04 19:24:08 (PST),249329.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170446.0,1.0
26,26,22,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-04T19:24:08-08,brown1,2021-02-05T03:24:08.606Z,Score question,2021-02-04 19:24:08 (PST),249330.0,2.0,PLEDGE,1046.0,2.0,,170450.0,1.0
27,27,22,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-04T19:24:08-08,brown1,2021-02-05T03:24:08.606Z,Score question,2021-02-04 19:24:08 (PST),249331.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170451.0,1.0
28,28,22,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-04T19:24:08-08,brown1,2021-02-05T03:24:08.606Z,Score question,2021-02-04 19:24:08 (PST),249332.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170452.0,1.0
29,29,22,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-04T19:24:08-08,brown1,2021-02-05T03:24:08.606Z,Score question,2021-02-04 19:24:08 (PST),249333.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170453.0,1.0
30,30,22,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-04T19:24:08-08,brown3,2021-02-05T03:24:08.606Z,Score assessment,2021-02-04 19:24:08 (PST),,,,,,,,
31,31,22,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-04T19:24:08-08,brown3,2021-02-05T03:24:08.606Z,Score assessment,2021-02-04 19:24:08 (PST),,,,,,,,
32,32,22,"{'points': 1, 'max_points': 3, 'score_perc': 33.3333333333333}",2021-02-04T19:24:08-08,brown3,2021-02-05T03:24:08.606Z,Score assessment,2021-02-04 19:24:08 (PST),,,,,,,,
33,33,22,"{'points': 2, 'max_points': 3, 'score_perc': 66.6666666666667}",2021-02-04T19:24:08-08,brown3,2021-02-05T03:24:08.606Z,Score assessment,2021-02-04 19:24:08 (PST),,,,,,,,
34,34,22,"{'points': 3, 'max_points': 3, 'score_perc': 100}",2021-02-04T19:24:08-08,brown3,2021-02-05T03:24:08.606Z,Score assessment,2021-02-04 19:24:08 (PST),,,,,,,,
35,35,22,,2021-02-04T19:24:08-08,gray3,2021-02-05T03:24:08.606Z,Close,2021-02-04 19:24:08 (PST),,,,,,,,
36,36,22,,2021-02-04T19:24:08-08,green1,2021-02-05T03:24:08.756Z,View assessment overview,2021-02-04 19:24:08 (PST),,,,,,,,
