,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
11,11,2,,2021-02-05T20:10:23-08,green3,2021-02-06T04:10:23.672Z,View variant,2021-02-05 20:10:23 (PST),250050.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170867.0,1.0
12,12,2,"{'correct': True, 'submitted_answer': {'0': 'a'}}",2021-02-05T20:10:39-08,blue3,2021-02-06T04:10:39.332Z,Submission,2021-02-05 20:10:39 (PST),250050.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,308500.0,170867.0,1.0
13,13,2,,2021-02-05T20:10:39-08,green3,2021-02-06T04:10:39.667Z,View variant,2021-02-05 20:10:39 (PST),250050.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170867.0,1.0
14,14,2,"{'params': {'0': [{'key': 'a', 'html': 'Correct'}, {'key': 'b', 'html': 'Correct'}, {'key': 'c', 'html': 'Correct'}, {'key': 'd', 'html': 'Correct'}, {'key': 'e', 'html': 'Incorrect'}]}, 'options': {}, 'true_answer': {'0': [{'key': 'a', 'html': 'Correct'}, {'key': 'b', 'html': 'Correct'}, {'key': 'c', 'html': 'Correct'}, {'key': 'd', 'html': 'Correct'}]}, 'variant_seed': '7g1522'}",2021-02-05T20:10:44-08,gray1,2021-02-06T04:10:44.319Z,New variant,2021-02-05 20:10:44 (PST),250051.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170868.0,1.0
15,15,2,,2021-02-05T20:10:44-08,green3,2021-02-06T04:10:44.387Z,View variant,2021-02-05 20:10:44 (PST),250051.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170868.0,1.0
16,16,2,"{'correct': True, 'submitted_answer': {'0': ['a', 'b', 'c', 'd']}}",2021-02-05T20:10:55-08,blue3,2021-02-06T04:10:55.199Z,Submission,2021-02-05 20:10:55 (PST),250051.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,308501.0,170868.0,1.0
17,17,2,,2021-02-05T20:10:55-08,green3,2021-02-06T04:10:55.823Z,View variant,2021-02-05 20:10:55 (PST),250051.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170868.0,1.0
18,18,2,"{'params': {}, 'options': {}, 'true_answer': {'ok': 'ok'}, 'variant_seed': '1gppf0q'}",2021-02-05T20:10:58-08,gray1,2021-02-06T04:10:58.822Z,New variant,2021-02-05 20:10:58 (PST),250052.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170869.0,1.0
19,19,2,,2021-02-05T20:10:58-08,green3,2021-02-06T04:10:58.872Z,View variant,2021-02-05 20:10:58 (PST),250052.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170869.0,1.0
20,20,2,"{'correct': True, 'submitted_answer': {'ok': 'ok'}}",2021-02-05T20:11:09-08,blue3,2021-02-06T04:11:09.705Z,Submission,2021-02-05 20:11:09 (PST),250052.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,308502.0,170869.0,1.0
21,21,2,,2021-02-05T20:11:10-08,green3,2021-02-06T04:11:10.010Z,View variant,2021-02-05 20:11:10 (PST),250052.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170869.0,1.0
22,22,2,,2021-02-05T20:11:17-08,green1,2021-02-06T04:11:17.040Z,View assessment overview,2021-02-05 20:11:17 (PST),,,,,,,,
23,23,2,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-05T20:11:33-08,brown1,2021-02-06T04:11:33.432Z,Score question,2021-02-05 20:11:33 (PST),250048.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170864.0,1.0
24,24,2,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-05T20:11:33-08,brown1,2021-02-06T04:11:33.432Z,Score question,2021-02-05 20:11:33 (PST),250049.0,2.0,PLEDGE,1046.0,2.0,,170865.0,1.0
25,25,2,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-05T20:11:33-08,brown1,2021-02-06T04:11:33.432Z,Score question,2021-02-05 20:11:33 (PST),250050.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170867.0,1.0
26,26,2,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-05T20:11:33-08,brown1,2021-02-06T04:11:33.432Z,Score question,2021-02-05 20:11:33 (PST),250051.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170868.0,1.0
27,27,2,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-05T20:11:33-08,brown1,2021-02-06T04:11:33.432Z,Score question,2021-02-05 20:11:33 (PST),250052.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170869.0,1.0
28,28,2,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-05T20:11:33-08,brown3,2021-02-06T04:11:33.432Z,Score assessment,2021-02-05 20:11:33 (PST),,,,,,,,
29,29,2,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-05T20:11:33-08,brown3,2021-02-06T04:11:33.432Z,Score assessment,2021-02-05 20:11:33 (PST),,,,,,,,
30,30,2,"{'points': 1, 'max_points': 3, 'score_perc': 33.3333333333333}",2021-02-05T20:11:33-08,brown3,2021-02-06T04:11:33.432Z,Score assessment,2021-02-05 20:11:33 (PST),,,,,,,,
31,31,2,"{'points': 2, 'max_points': 3, 'score_perc': 66.6666666666667}",2021-02-05T20:11:33-08,brown3,2021-02-06T04:11:33.432Z,Score assessment,2021-02-05 20:11:33 (PST),,,,,,,,
32,32,2,"{'points': 3, 'max_points': 3, 'score_perc': 100}",2021-02-05T20:11:33-08,brown3,2021-02-06T04:11:33.432Z,Score assessment,2021-02-05 20:11:33 (PST),,,,,,,,
33,33,2,,2021-02-05T20:11:33-08,gray3,2021-02-06T04:11:33.432Z,Close,2021-02-05 20:11:33 (PST),,,,,,,,
34,34,2,,2021-02-05T20:11:34-08,green1,2021-02-06T04:11:34.552Z,View assessment overview,2021-02-05 20:11:34 (PST),,,,,,,,
