,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
10,10,5,"{'params': {'0': [{'key': 'a', 'html': 'no and yes'}, {'key': 'b', 'html': 'today or tomorrow'}, {'key': 'c', 'html': 'easy or hard'}, {'key': 'd', 'html': 'True and False (select this one)'}, {'key': 'e', 'html': 'up and down'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'True and False (select this one)'}}, 'variant_seed': 'ycktki'}",2021-02-06T11:34:18-08,gray1,2021-02-06T19:34:18.226Z,New variant,2021-02-06 11:34:18 (PST),250561.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,171160.0,1.0
11,11,5,,2021-02-06T11:34:18-08,green3,2021-02-06T19:34:18.270Z,View variant,2021-02-06 11:34:18 (PST),250561.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,171160.0,1.0
12,12,5,"{'correct': True, 'submitted_answer': {'0': 'd'}}",2021-02-06T11:34:29-08,blue3,2021-02-06T19:34:29.441Z,Submission,2021-02-06 11:34:29 (PST),250561.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,308939.0,171160.0,1.0
13,13,5,,2021-02-06T11:34:29-08,green3,2021-02-06T19:34:29.537Z,View variant,2021-02-06 11:34:29 (PST),250561.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,171160.0,1.0
14,14,5,"{'params': {'0': [{'key': 'a', 'html': 'Correct'}, {'key': 'b', 'html': 'Incorrect'}, {'key': 'c', 'html': 'Incorrect'}, {'key': 'd', 'html': 'Correct'}, {'key': 'e', 'html': 'Correct'}]}, 'options': {}, 'true_answer': {'0': [{'key': 'a', 'html': 'Correct'}, {'key': 'd', 'html': 'Correct'}, {'key': 'e', 'html': 'Correct'}]}, 'variant_seed': 'n0qx7g'}",2021-02-06T11:34:32-08,gray1,2021-02-06T19:34:32.488Z,New variant,2021-02-06 11:34:32 (PST),250562.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,171161.0,1.0
15,15,5,,2021-02-06T11:34:32-08,green3,2021-02-06T19:34:32.532Z,View variant,2021-02-06 11:34:32 (PST),250562.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,171161.0,1.0
16,16,5,"{'correct': True, 'submitted_answer': {'0': ['a', 'd', 'e']}}",2021-02-06T11:34:38-08,blue3,2021-02-06T19:34:38.547Z,Submission,2021-02-06 11:34:38 (PST),250562.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,308940.0,171161.0,1.0
17,17,5,,2021-02-06T11:34:38-08,green3,2021-02-06T19:34:38.663Z,View variant,2021-02-06 11:34:38 (PST),250562.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,171161.0,1.0
18,18,5,"{'params': {}, 'options': {}, 'true_answer': {'ok': 'ok'}, 'variant_seed': '7kgl0k'}",2021-02-06T11:34:39-08,gray1,2021-02-06T19:34:39.578Z,New variant,2021-02-06 11:34:39 (PST),250563.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,171162.0,1.0
19,19,5,,2021-02-06T11:34:39-08,green3,2021-02-06T19:34:39.625Z,View variant,2021-02-06 11:34:39 (PST),250563.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,171162.0,1.0
20,20,5,"{'correct': True, 'submitted_answer': {'ok': 'ok'}}",2021-02-06T11:34:45-08,blue3,2021-02-06T19:34:45.876Z,Submission,2021-02-06 11:34:45 (PST),250563.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,308941.0,171162.0,1.0
21,21,5,,2021-02-06T11:34:45-08,green3,2021-02-06T19:34:45.948Z,View variant,2021-02-06 11:34:45 (PST),250563.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,171162.0,1.0
22,22,5,,2021-02-06T11:34:49-08,green1,2021-02-06T19:34:49.806Z,View assessment overview,2021-02-06 11:34:49 (PST),,,,,,,,
23,23,5,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-06T11:34:57-08,brown1,2021-02-06T19:34:57.725Z,Score question,2021-02-06 11:34:57 (PST),250559.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,171156.0,1.0
24,24,5,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-06T11:34:57-08,brown1,2021-02-06T19:34:57.725Z,Score question,2021-02-06 11:34:57 (PST),250560.0,2.0,PLEDGE,1046.0,2.0,,171158.0,1.0
25,25,5,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T11:34:57-08,brown1,2021-02-06T19:34:57.725Z,Score question,2021-02-06 11:34:57 (PST),250561.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,171160.0,1.0
26,26,5,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T11:34:57-08,brown1,2021-02-06T19:34:57.725Z,Score question,2021-02-06 11:34:57 (PST),250562.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,171161.0,1.0
27,27,5,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T11:34:57-08,brown1,2021-02-06T19:34:57.725Z,Score question,2021-02-06 11:34:57 (PST),250563.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,171162.0,1.0
28,28,5,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T11:34:57-08,brown3,2021-02-06T19:34:57.725Z,Score assessment,2021-02-06 11:34:57 (PST),,,,,,,,
29,29,5,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T11:34:57-08,brown3,2021-02-06T19:34:57.725Z,Score assessment,2021-02-06 11:34:57 (PST),,,,,,,,
30,30,5,"{'points': 1, 'max_points': 3, 'score_perc': 33.3333333333333}",2021-02-06T11:34:57-08,brown3,2021-02-06T19:34:57.725Z,Score assessment,2021-02-06 11:34:57 (PST),,,,,,,,
31,31,5,"{'points': 2, 'max_points': 3, 'score_perc': 66.6666666666667}",2021-02-06T11:34:57-08,brown3,2021-02-06T19:34:57.725Z,Score assessment,2021-02-06 11:34:57 (PST),,,,,,,,
32,32,5,"{'points': 3, 'max_points': 3, 'score_perc': 100}",2021-02-06T11:34:57-08,brown3,2021-02-06T19:34:57.725Z,Score assessment,2021-02-06 11:34:57 (PST),,,,,,,,
33,33,5,,2021-02-06T11:34:57-08,gray3,2021-02-06T19:34:57.725Z,Close,2021-02-06 11:34:57 (PST),,,,,,,,
34,34,5,,2021-02-06T11:34:57-08,green1,2021-02-06T19:34:57.878Z,View assessment overview,2021-02-06 11:34:57 (PST),,,,,,,,
35,35,5,,2021-02-06T11:35:07-08,green1,2021-02-06T19:35:07.125Z,View assessment overview,2021-02-06 11:35:07 (PST),,,,,,,,
36,36,5,,2021-02-06T11:35:08-08,green3,2021-02-06T19:35:08.540Z,View variant,2021-02-06 11:35:08 (PST),250559.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,171156.0,1.0
